date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:03	15206/15206	---M--	200	added ('OK')	text/html	etag:%22e70abb-3b66-84d78800%22	http://www.aulaclic.es/sql/informacion.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/informacion.htm	(from )
00:48:04	21713/21713	---M--	200	added ('OK')	text/html	etag:%22e70ad2-54d1-1266a800%22	http://www.aulaclic.es/sql/t_2_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_2_1.htm	(from )
00:48:05	14648/14648	---M--	200	added ('OK')	text/html	etag:%22e70ad6-3938-3c03dd00%22	http://www.aulaclic.es/sql/t_3_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_3_1.htm	(from )
00:48:06	26006/26006	---M--	200	added ('OK')	text/html	etag:%22e70adb-6596-3c03dd00%22	http://www.aulaclic.es/sql/t_4_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_4_1.htm	(from )
00:48:06	18821/18821	---M--	200	added ('OK')	text/html	etag:%22e70add-4985-3c03dd00%22	http://www.aulaclic.es/sql/t_5_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_5_1.htm	(from )
00:48:07	20344/20344	---M--	200	added ('OK')	text/html	etag:%22e70adf-4f78-ed32100%22	http://www.aulaclic.es/sql/t_6_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_6_1.htm	(from )
00:48:08	14733/14733	---M--	200	added ('OK')	text/html	etag:%22e70ae4-398d-3c03dd00%22	http://www.aulaclic.es/sql/t_7_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_7_1.htm	(from )
00:48:09	19914/19914	---M--	200	added ('OK')	text/html	etag:%22e70ae6-4dca-480b9100%22	http://www.aulaclic.es/sql/t_8_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_8_1.htm	(from )
00:48:09	326/326	---M--	200	added ('OK')	image/gif	etag:%22840002-146-fa4cbd00%22	http://www.aulaclic.es/sql/comunes/greenball.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/greenball.gif	(from )
00:48:09	6612/6612	---M--	200	added ('OK')	text/html	etag:%22e70a99-19d4-6900c840%22	http://www.aulaclic.es/sql/curso_pago.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/curso_pago.htm	(from )
00:48:10	326/326	---M--	200	added ('OK')	image/gif	etag:%22e8c13d-146-38484d00%22	http://www.aulaclic.es/sql/comunes/redball2.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/redball2.gif	(from )
00:48:10	929/929	---M--	200	added ('OK')	image/gif	etag:%22e4cab9-3a1-8f8f6a80%22	http://www.aulaclic.es/gratis_estrella_roja_trans.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/gratis_estrella_roja_trans.gif	(from )
00:48:11	1607/1607	---M--	200	added ('OK')	image/gif	date:Thu,%2025%20Mar%202010%2009:42:43%20GMT	http://www.google.com/logos/Logo_25wht.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.google.com/logos/Logo_25wht.gif	(from )
00:48:12	13031/13031	---M--	200	added ('OK')	text/html	etag:%22e70ad1-32e7-3f976400%22	http://www.aulaclic.es/sql/t_1_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_1_2.htm	(from )
00:48:13	9409/9409	---M--	200	added ('OK')	text/html	etag:%22e70a8e-24c1-3f976400%22	http://www.aulaclic.es/sql/b_1_1_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_1_1_1.htm	(from )
00:48:14	14799/14799	---M--	200	added ('OK')	text/html	etag:%22e70ad3-39cf-3c03dd00%22	http://www.aulaclic.es/sql/t_2_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_2_2.htm	(from )
00:48:14	15818/15818	---M--	200	added ('OK')	text/html	etag:%22e70ad4-3dca-ed32100%22	http://www.aulaclic.es/sql/t_2_3.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_2_3.htm	(from )
00:48:15	19520/19520	---M--	200	added ('OK')	text/html	etag:%22e70ad5-4c40-ed32100%22	http://www.aulaclic.es/sql/t_2_4.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_2_4.htm	(from )
00:48:16	11557/11557	---M--	200	added ('OK')	text/html	etag:%22e70a8f-2d25-3f976400%22	http://www.aulaclic.es/sql/b_2_1_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_2_1_1.htm	(from )
00:48:16	9683/9683	---M--	200	added ('OK')	text/html	etag:%22e70a90-25d3-3f976400%22	http://www.aulaclic.es/sql/b_2_3_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_2_3_1.htm	(from )
00:48:17	12534/12534	---M--	200	added ('OK')	text/html	etag:%22e70a88-30f6-1266a800%22	http://www.aulaclic.es/sql/a_2_4_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/a_2_4_1.htm	(from )
00:48:18	16026/16026	---M--	200	added ('OK')	text/html	etag:%22e70ad7-3e9a-3c03dd00%22	http://www.aulaclic.es/sql/t_3_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_3_2.htm	(from )
00:48:19	14542/14542	---M--	200	added ('OK')	text/html	etag:%22e70ad8-38ce-3c03dd00%22	http://www.aulaclic.es/sql/t_3_3.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_3_3.htm	(from )
00:48:19	13325/13325	---M--	200	added ('OK')	text/html	etag:%22e70ad9-340d-3c03dd00%22	http://www.aulaclic.es/sql/t_3_4.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_3_4.htm	(from )
00:48:20	18100/18100	---M--	200	added ('OK')	text/html	etag:%22e70ada-46b4-ed32100%22	http://www.aulaclic.es/sql/t_3_5.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_3_5.htm	(from )
00:48:21	20733/20733	---M--	200	added ('OK')	text/html	etag:%22e70adc-50fd-ed32100%22	http://www.aulaclic.es/sql/t_4_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_4_2.htm	(from )
00:48:22	23496/23496	---M--	200	added ('OK')	text/html	etag:%22e70ade-5bc8-ed32100%22	http://www.aulaclic.es/sql/t_5_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_5_2.htm	(from )
00:48:23	15179/15179	---M--	200	added ('OK')	text/html	etag:%22e70ae0-3b4b-3c03dd00%22	http://www.aulaclic.es/sql/t_6_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_6_2.htm	(from )
00:48:24	13031/13031	---M--	200	added ('OK')	text/html	etag:%22e70ae1-32e7-3c03dd00%22	http://www.aulaclic.es/sql/t_6_3.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_6_3.htm	(from )
00:48:24	16546/16546	---M--	200	added ('OK')	text/html	etag:%22e70ae2-40a2-ed32100%22	http://www.aulaclic.es/sql/t_6_4.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_6_4.htm	(from )
00:48:25	15625/15625	---M--	200	added ('OK')	text/html	etag:%22e70ae3-3d09-ed32100%22	http://www.aulaclic.es/sql/t_6_5.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_6_5.htm	(from )
00:48:26	19201/19201	---M--	200	added ('OK')	text/html	etag:%22e70a91-4b01-3f976400%22	http://www.aulaclic.es/sql/b_6_1_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_6_1_1.htm	(from )
00:48:27	14045/14045	---M--	200	added ('OK')	text/html	etag:%22e70ae5-36dd-ed32100%22	http://www.aulaclic.es/sql/t_7_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_7_2.htm	(from )
00:48:27	14185/14185	---M--	200	added ('OK')	text/html	etag:%22e70ae7-3769-ed32100%22	http://www.aulaclic.es/sql/t_8_2.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_8_2.htm	(from )
00:48:28	14084/14084	---M--	200	added ('OK')	text/html	etag:%22e70ae8-3704-3c03dd00%22	http://www.aulaclic.es/sql/t_8_3.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_8_3.htm	(from )
00:48:29	16085/16085	---M--	200	added ('OK')	text/html	etag:%22e70ae9-3ed5-ed32100%22	http://www.aulaclic.es/sql/t_8_4.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/t_8_4.htm	(from )
00:48:30	19095/19095	---M--	200	added ('OK')	text/html	etag:%22e70a94-4a97-3f976400%22	http://www.aulaclic.es/sql/b_8_1_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_8_1_1.htm	(from )
00:48:30	11414/11414	---M--	200	added ('OK')	text/html	etag:%22e70a96-2c96-3f976400%22	http://www.aulaclic.es/sql/b_8_4_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/b_8_4_1.htm	(from )
00:48:31	18169/18169	---M--	200	added ('OK')	text/html	etag:%22e70a89-46f9-3f976400%22	http://www.aulaclic.es/sql/a_8_1_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/a_8_1_1.htm	(from )
00:48:31	10121/10121	---M--	200	added ('OK')	text/html	etag:%22e70a9c-2789-1266a800%22	http://www.aulaclic.es/sql/epr_2_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_2_1.htm	(from )
00:48:32	7657/7657	---M--	200	added ('OK')	text/html	etag:%22e70a9d-1de9-1266a800%22	http://www.aulaclic.es/sql/epr_3_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_3_1.htm	(from )
00:48:33	8137/8137	---M--	200	added ('OK')	text/html	etag:%22e70a9e-1fc9-1266a800%22	http://www.aulaclic.es/sql/epr_4_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_4_1.htm	(from )
00:48:34	7842/7842	---M--	200	added ('OK')	text/html	etag:%22e70aa0-1ea2-1266a800%22	http://www.aulaclic.es/sql/epr_5_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_5_1.htm	(from )
00:48:35	8484/8484	---M--	200	added ('OK')	text/html	etag:%22e70aa2-2124-1266a800%22	http://www.aulaclic.es/sql/epr_6_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_6_1.htm	(from )
00:48:35	6568/6568	---M--	200	added ('OK')	text/html	etag:%22e70aa3-19a8-1266a800%22	http://www.aulaclic.es/sql/epr_7_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_7_1.htm	(from )
00:48:36	8394/8394	---M--	200	added ('OK')	text/html	etag:%22e70aa4-20ca-1266a800%22	http://www.aulaclic.es/sql/epr_8_1.htm	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/epr_8_1.htm	(from )
00:48:37	315/315	---M--	200	added ('OK')	image/gif	etag:%22e8c12a-13b-68dbb700%22	http://www.aulaclic.es/sql/comunes/flecha_av.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/flecha_av.gif	(from )
00:48:37	835/835	---M--	200	added ('OK')	image/gif	etag:%22e70aac-343-8748300%22	http://www.aulaclic.es/sql/f_rotulo2a.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotulo2a.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:38	273/273	---M--	200	added ('OK')	image/gif	etag:%22e70aab-111-8748300%22	http://www.aulaclic.es/sql/f_rotu_verde_osc.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotu_verde_osc.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:38	273/273	---M--	200	added ('OK')	image/gif	etag:%22e70aaa-111-8748300%22	http://www.aulaclic.es/sql/f_rotu_verde.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotu_verde.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:39	867/867	---M--	200	added ('OK')	image/gif	etag:%22e70aa9-363-8748300%22	http://www.aulaclic.es/sql/f_rotu_azul_osc.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotu_azul_osc.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:39	867/867	---M--	200	added ('OK')	image/gif	etag:%22e70aa8-363-8748300%22	http://www.aulaclic.es/sql/f_rotu_azul.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotu_azul.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:40	291/291	---M--	200	added ('OK')	image/gif	etag:%22e70aad-123-8748300%22	http://www.aulaclic.es/sql/f_rotulo2b.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/f_rotulo2b.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:40	181/181	---M--	200	added ('OK')	image/gif	etag:%22e8c131-b5-61b4a900%22	http://www.aulaclic.es/sql/comunes/ico_menos.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/ico_menos.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:40	1601/1601	---M--	200	added ('OK')	image/gif	etag:%22e70280-641-d5f36c00%22	http://www.aulaclic.es/sql/graficos/tr_diagrama_sintactico.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/tr_diagrama_sintactico.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:41	216/216	---M--	200	added ('OK')	image/gif	etag:%22e7025d-d8-b3474c00%22	http://www.aulaclic.es/sql/graficos/B_Nuevo_bd_Access.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/B_Nuevo_bd_Access.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:42	4766/4766	---M--	200	added ('OK')	image/gif	etag:%22e70297-129e-ba6e5a00%22	http://www.aulaclic.es/sql/graficos/Nueva_consulta_Access.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/Nueva_consulta_Access.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:42	3189/3189	---M--	200	added ('OK')	image/gif	etag:%22e7028e-c75-ba6e5a00%22	http://www.aulaclic.es/sql/graficos/Mostrar_tablas_Access.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/Mostrar_tablas_Access.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:43	129/129	---M--	200	added ('OK')	image/gif	etag:%22e7025c-81-c7c58b00%22	http://www.aulaclic.es/sql/graficos/botonsql.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/botonsql.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:43	716/716	---M--	200	added ('OK')	image/gif	etag:%22e7026d-2cc-c5a03a00%22	http://www.aulaclic.es/sql/graficos/lista_vista.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/lista_vista.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:44	1665/1665	---M--	200	added ('OK')	image/gif	etag:%22e70282-681-3e810d00%22	http://www.aulaclic.es/sql/graficos/ventana_sql.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/ventana_sql.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:44	125/125	---M--	200	added ('OK')	image/gif	etag:%22e7025b-7d-b3474c00%22	http://www.aulaclic.es/sql/graficos/Boton_ejecutar_Access.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/Boton_ejecutar_Access.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:45	114/114	---M--	200	added ('OK')	image/gif	etag:%22e7025a-72-b3474c00%22	http://www.aulaclic.es/sql/graficos/Boton_Guardar.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/Boton_Guardar.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:45	315/315	---M--	200	added ('OK')	image/gif	etag:%22e8c12c-13b-68dbb700%22	http://www.aulaclic.es/sql/comunes/flecha_re.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/flecha_re.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:46	330/330	---M--	200	added ('OK')	image/gif	etag:%22e8c12b-14a-68dbb700%22	http://www.aulaclic.es/sql/comunes/flecha_home.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/flecha_home.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:47	423/423	---M--	200	added ('OK')	image/gif	etag:%22e8c12f-1a7-65483000%22	http://www.aulaclic.es/sql/comunes/ico_home.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/ico_home.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:47	381/381	---M--	200	added ('OK')	image/gif	etag:%22e8c12e-17d-68dbb700%22	http://www.aulaclic.es/sql/comunes/ico_ayuda.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/ico_ayuda.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:48	190/190	---M--	200	added ('OK')	image/gif	etag:%22e8c130-be-61b4a900%22	http://www.aulaclic.es/sql/comunes/ico_mas.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/ico_mas.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:48	326/326	---M--	200	added ('OK')	image/gif	etag:%22840001-146-fa4cbd00%22	http://www.aulaclic.es/sql/comunes/redBall2.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/comunes/redBall2-2.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:49	3551/3551	---M--	200	added ('OK')	image/gif	etag:%22e70290-ddf-df6e4780%22	http://www.aulaclic.es/sql/graficos/tr_select_simple2.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/tr_select_simple2.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:50	763/763	---M--	200	added ('OK')	image/gif	etag:%22e70270-2fb-d7cd2780%22	http://www.aulaclic.es/sql/graficos/espe_tabla.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/espe_tabla.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:50	772/772	---M--	200	added ('OK')	image/gif	etag:%22e70272-304-20936d00%22	http://www.aulaclic.es/sql/graficos/tr_lista_seleccion.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/tr_lista_seleccion.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:51	2501/2501	---M--	200	added ('OK')	image/gif	etag:%22e7028b-9c5-78b25380%22	http://www.aulaclic.es/sql/graficos/ejemplo_union.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/ejemplo_union.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:52	3222/3222	---M--	200	added ('OK')	image/gif	etag:%22e7028f-c96-7a020500%22	http://www.aulaclic.es/sql/graficos/ejemplo_composicion.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/ejemplo_composicion.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:52	3827/3827	---M--	200	added ('OK')	image/gif	etag:%22e70291-ef3-882c6900%22	http://www.aulaclic.es/sql/graficos/op_composicion.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/op_composicion.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:53	5316/5316	---M--	200	added ('OK')	image/gif	etag:%22e70298-14c4-3bb85e80%22	http://www.aulaclic.es/sql/graficos/ejem_sumaria.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/ejem_sumaria.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:54	2584/2584	---M--	200	added ('OK')	image/gif	etag:%22e7028c-a18-d7edc00%22	http://www.aulaclic.es/sql/graficos/select_resumen.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/select_resumen.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:55	1487/1487	---M--	200	added ('OK')	image/gif	etag:%22e7027f-5cf-717bcc00%22	http://www.aulaclic.es/sql/graficos/funciones_col.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/funciones_col.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:55	324/324	---M--	200	added ('OK')	image/gif	etag:%22e70ac4-144-8748300%22	http://www.aulaclic.es/sql/orangeBall.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/orangeBall.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:56	1322/1322	---M--	200	added ('OK')	image/gif	etag:%22e7027e-52a-de0ff480%22	http://www.aulaclic.es/sql/graficos/tabla1.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/tabla1.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:56	366/366	---M--	200	added ('OK')	image/gif	etag:%22e70261-16e-da7c6d80%22	http://www.aulaclic.es/sql/graficos/media_tabla1.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/media_tabla1.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:57	1252/1252	---M--	200	added ('OK')	image/gif	etag:%22e7027d-4e4-df5fa600%22	http://www.aulaclic.es/sql/graficos/tabla2.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/tabla2.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:58	401/401	---M--	200	added ('OK')	image/gif	etag:%22e70264-191-dbad9a80%22	http://www.aulaclic.es/sql/graficos/media_tabla2.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/media_tabla2.gif	(from http://www.aulaclic.es/sql/index.htm)
00:48:58	1019/1019	---M--	200	added ('OK')	image/gif	etag:%22e7027c-3fb-a2de6600%22	http://www.aulaclic.es/sql/graficos/insert_values.gif	C:/My%20Web%20Sites/AulaClic%20Curso%20de%20SQL/www.aulaclic.es/sql/graficos/insert_values.gif	(from http://www.aulaclic.es/sql/index.htm)
